textbox25,textbox53,textbox24,textbox52,textbox54,textbox28,textbox48,textbox27,textbox49,textbox26,textbox50,textbox1,textbox2
DISPATCH MINERA LOS PELAMBRES,Inicio turno,01-ENE-2026 A,Fin turno,17-FEB-2026 A,Reporte creado el,"martes, 17 de febrero de 2026",Tiempo,9:32:37,Generado por,SANTIAGO\amsmfernandez,Generado en (segundos),93

FullShiftName,Equipo,Metros,Tp__Efectivo,Demora_Prog,Demora_Nprog,Reserva,Mant__Prog,Mant__Nprog,ID_UEBD,ID_Disp__Física,ID_Disp__Mecánica,Textbox40,Textbox41,Textbox42,Textbox43,Textbox44,Textbox45,Textbox46,Textbox47,Textbox48,Textbox49,Textbox28,Textbox29,Textbox30,Textbox31,Textbox32,Textbox33,Textbox34,Textbox35,Textbox36,Textbox37
13-ENE-2026 A,PF-22,"19.818,2","0,0","17,9","49,2","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","333,8","300,0","0,0","12,0","0,0","0,0","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-ENE-2026 A,PF-23,"10.894,2","0,0","26,4","0,0","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","333,8","300,0","0,0","12,0","0,0","0,0","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-ENE-2026 A,PF-24,"15.256,5","0,0","22,9","0,0","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","333,8","300,0","0,0","12,0","0,0","0,0","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-ENE-2026 A,PF-25,"34.764,9","0,0","90,6","4,8","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","333,8","300,0","0,0","12,0","0,0","0,0","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-ENE-2026 A,PF-26,"47.349,9","0,0","53,3","50,8","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","333,8","300,0","0,0","12,0","0,0","0,0","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-ENE-2026 B,PF03,"8.364,7","0,0","0,0","5,5","0,0","6,5","0,0","0,0","45,5","45,5","182.164,7","0,0","898,5","1.306,2","0,0","6,5","407,0","0,0","688,9","688,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-ENE-2026 B,PF-07,"28.461,2","0,0","0,0","136,1","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","898,5","1.306,2","0,0","6,5","407,0","0,0","688,9","688,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-ENE-2026 B,PF-21,"17.255,0","0,0","246,3","112,9","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","898,5","1.306,2","0,0","6,5","407,0","0,0","688,9","688,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-ENE-2026 B,PF-22,"19.818,2","0,0","100,5","164,4","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","898,5","1.306,2","0,0","6,5","407,0","0,0","688,9","688,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-ENE-2026 B,PF-23,"10.894,2","0,0","152,0","160,0","0,0","0,0","407,0","0,0","43,4","43,4","182.164,7","0,0","898,5","1.306,2","0,0","6,5","407,0","0,0","688,9","688,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-ENE-2026 B,PF-24,"15.256,5","0,0","103,7","292,9","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","898,5","1.306,2","0,0","6,5","407,0","0,0","688,9","688,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-ENE-2026 B,PF-25,"34.764,9","0,0","143,6","269,4","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","898,5","1.306,2","0,0","6,5","407,0","0,0","688,9","688,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-ENE-2026 B,PF-26,"47.349,9","0,0","152,5","165,0","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","898,5","1.306,2","0,0","6,5","407,0","0,0","688,9","688,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-FEB-2026 A,PF03,"8.364,7","4,9","0,2","0,2","0,0","0,0","6,6","91,6","44,8","44,8","182.164,7","4,9","391,3","1.340,1","0,0","0,0","539,5","91,6","641,8","641,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-FEB-2026 A,PF-07,"28.461,2","0,0","79,6","35,9","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","4,9","391,3","1.340,1","0,0","0,0","539,5","91,6","641,8","641,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-FEB-2026 A,PF-21,"17.255,0","0,0","107,9","290,7","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","4,9","391,3","1.340,1","0,0","0,0","539,5","91,6","641,8","641,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-FEB-2026 A,PF-22,"19.818,2","0,0","105,6","0,0","0,0","0,0","500,7","0,0","17,4","17,4","182.164,7","4,9","391,3","1.340,1","0,0","0,0","539,5","91,6","641,8","641,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-FEB-2026 A,PF-23,"10.894,2","0,0","0,0","596,1","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","4,9","391,3","1.340,1","0,0","0,0","539,5","91,6","641,8","641,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-FEB-2026 A,PF-24,"15.256,5","0,0","0,0","291,3","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","4,9","391,3","1.340,1","0,0","0,0","539,5","91,6","641,8","641,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-FEB-2026 A,PF-25,"34.764,9","0,0","0,0","98,2","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","4,9","391,3","1.340,1","0,0","0,0","539,5","91,6","641,8","641,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-FEB-2026 A,PF-26,"47.349,9","0,0","98,0","27,7","0,0","0,0","32,2","0,0","79,6","79,6","182.164,7","4,9","391,3","1.340,1","0,0","0,0","539,5","91,6","641,8","641,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-FEB-2026 B,PF03,"8.364,7","3,6","0,2","2,0","0,0","0,0","6,1","62,1","48,8","48,8","182.164,7","3,6","352,1","1.110,0","0,0","0,0","1.300,6","62,1","572,6","572,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-FEB-2026 B,PF-07,"28.461,2","0,0","80,7","57,3","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","3,6","352,1","1.110,0","0,0","0,0","1.300,6","62,1","572,6","572,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-FEB-2026 B,PF-21,"17.255,0","0,0","41,2","89,3","0,0","0,0","19,8","0,0","86,8","86,8","182.164,7","3,6","352,1","1.110,0","0,0","0,0","1.300,6","62,1","572,6","572,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-FEB-2026 B,PF-22,"19.818,2","0,0","34,7","91,9","0,0","0,0","314,6","0,0","28,7","28,7","182.164,7","3,6","352,1","1.110,0","0,0","0,0","1.300,6","62,1","572,6","572,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-FEB-2026 B,PF-23,"10.894,2","0,0","0,0","240,5","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","3,6","352,1","1.110,0","0,0","0,0","1.300,6","62,1","572,6","572,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-FEB-2026 B,PF-24,"15.256,5","0,0","0,0","558,8","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","3,6","352,1","1.110,0","0,0","0,0","1.300,6","62,1","572,6","572,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-FEB-2026 B,PF-25,"34.764,9","0,0","144,8","33,0","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","3,6","352,1","1.110,0","0,0","0,0","1.300,6","62,1","572,6","572,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
13-FEB-2026 B,PF-26,"47.349,9","0,0","50,6","37,2","0,0","0,0","960,0","0,0","8,4","8,4","182.164,7","3,6","352,1","1.110,0","0,0","0,0","1.300,6","62,1","572,6","572,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-ENE-2026 A,PF03,"8.364,7","0,0","0,0","0,0","0,0","12,0","0,0","0,0","0,0","0,0","182.164,7","0,0","544,3","276,2","686,2","12,0","1.380,7","0,0","502,4","502,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-ENE-2026 A,PF-07,"28.461,2","0,0","68,0","141,1","0,0","0,0","753,2","0,0","21,7","21,7","182.164,7","0,0","544,3","276,2","686,2","12,0","1.380,7","0,0","502,4","502,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-ENE-2026 A,PF-21,"17.255,0","0,0","137,0","34,0","0,0","0,0","52,6","0,0","76,5","76,5","182.164,7","0,0","544,3","276,2","686,2","12,0","1.380,7","0,0","502,4","502,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-ENE-2026 A,PF-22,"19.818,2","0,0","0,0","0,0","686,2","0,0","20,3","0,0","97,1","97,1","182.164,7","0,0","544,3","276,2","686,2","12,0","1.380,7","0,0","502,4","502,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-ENE-2026 A,PF-23,"10.894,2","0,0","121,0","0,0","0,0","0,0","13,3","0,0","90,1","90,1","182.164,7","0,0","544,3","276,2","686,2","12,0","1.380,7","0,0","502,4","502,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-ENE-2026 A,PF-24,"15.256,5","0,0","51,9","23,6","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","544,3","276,2","686,2","12,0","1.380,7","0,0","502,4","502,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-ENE-2026 A,PF-25,"34.764,9","0,0","121,8","12,0","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","544,3","276,2","686,2","12,0","1.380,7","0,0","502,4","502,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-ENE-2026 A,PF-26,"47.349,9","0,0","44,7","65,6","0,0","0,0","541,4","0,0","16,9","16,9","182.164,7","0,0","544,3","276,2","686,2","12,0","1.380,7","0,0","502,4","502,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-ENE-2026 B,PF03,"8.364,7","0,0","0,0","0,0","0,0","12,0","0,0","0,0","0,0","0,0","182.164,7","0,0","1.209,2","164,8","17,7","12,0","266,3","0,0","618,5","618,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-ENE-2026 B,PF-07,"28.461,2","0,0","0,0","12,8","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","1.209,2","164,8","17,7","12,0","266,3","0,0","618,5","618,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-ENE-2026 B,PF-21,"17.255,0","0,0","141,7","46,1","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","1.209,2","164,8","17,7","12,0","266,3","0,0","618,5","618,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-ENE-2026 B,PF-22,"19.818,2","0,0","633,0","5,2","17,7","0,0","27,8","0,0","95,9","95,9","182.164,7","0,0","1.209,2","164,8","17,7","12,0","266,3","0,0","618,5","618,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-ENE-2026 B,PF-23,"10.894,2","0,0","48,2","21,5","0,0","0,0","238,5","0,0","22,6","22,6","182.164,7","0,0","1.209,2","164,8","17,7","12,0","266,3","0,0","618,5","618,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-ENE-2026 B,PF-24,"15.256,5","0,0","130,2","0,0","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","1.209,2","164,8","17,7","12,0","266,3","0,0","618,5","618,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-ENE-2026 B,PF-25,"34.764,9","0,0","128,9","26,4","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","1.209,2","164,8","17,7","12,0","266,3","0,0","618,5","618,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-ENE-2026 B,PF-26,"47.349,9","0,0","127,3","52,9","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","1.209,2","164,8","17,7","12,0","266,3","0,0","618,5","618,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-FEB-2026 A,PF03,"8.364,7","9,8","1,3","0,9","0,0","0,0","0,0","82,1","100,0","100,0","166.908,2","9,8","496,8","394,5","84,9","0,0","407,0","82,1","557,5","557,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-FEB-2026 A,PF-07,"28.461,2","0,0","23,9","0,1","0,0","0,0","126,0","0,0","16,0","16,0","166.908,2","9,8","496,8","394,5","84,9","0,0","407,0","82,1","557,5","557,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-FEB-2026 A,PF-21,"17.255,0","0,0","60,7","80,5","0,0","0,0","0,0","0,0","100,0","100,0","166.908,2","9,8","496,8","394,5","84,9","0,0","407,0","82,1","557,5","557,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-FEB-2026 A,PF-22,"19.818,2","0,0","107,7","40,4","0,0","0,0","0,0","0,0","100,0","100,0","166.908,2","9,8","496,8","394,5","84,9","0,0","407,0","82,1","557,5","557,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-FEB-2026 A,PF-23,"10.894,2","0,0","58,3","140,7","0,0","0,0","281,1","0,0","41,5","41,5","166.908,2","9,8","496,8","394,5","84,9","0,0","407,0","82,1","557,5","557,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-FEB-2026 A,PF-25,"34.764,9","0,0","54,3","60,0","84,9","0,0","0,0","0,0","100,0","100,0","166.908,2","9,8","496,8","394,5","84,9","0,0","407,0","82,1","557,5","557,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-FEB-2026 A,PF-26,"47.349,9","0,0","190,7","71,9","0,0","0,0","0,0","0,0","100,0","100,0","166.908,2","9,8","496,8","394,5","84,9","0,0","407,0","82,1","557,5","557,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-FEB-2026 B,PF03,"8.364,7","0,5","0,3","11,2","0,0","0,0","0,0","4,4","100,0","100,0","182.164,7","0,5","490,0","262,4","0,0","0,0","679,6","4,4","634,6","634,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-FEB-2026 B,PF-07,"28.461,2","0,0","35,5","124,3","0,0","0,0","177,0","0,0","47,5","47,5","182.164,7","0,5","490,0","262,4","0,0","0,0","679,6","4,4","634,6","634,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-FEB-2026 B,PF-21,"17.255,0","0,0","45,7","32,2","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,5","490,0","262,4","0,0","0,0","679,6","4,4","634,6","634,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-FEB-2026 B,PF-22,"19.818,2","0,0","42,3","41,3","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,5","490,0","262,4","0,0","0,0","679,6","4,4","634,6","634,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-FEB-2026 B,PF-23,"10.894,2","0,0","118,7","0,0","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,5","490,0","262,4","0,0","0,0","679,6","4,4","634,6","634,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-FEB-2026 B,PF-24,"15.256,5","0,0","0,0","18,2","0,0","0,0","14,8","0,0","55,2","55,2","182.164,7","0,5","490,0","262,4","0,0","0,0","679,6","4,4","634,6","634,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-FEB-2026 B,PF-25,"34.764,9","0,0","209,5","19,6","0,0","0,0","487,9","0,0","32,0","32,0","182.164,7","0,5","490,0","262,4","0,0","0,0","679,6","4,4","634,6","634,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
14-FEB-2026 B,PF-26,"47.349,9","0,0","37,9","15,6","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,5","490,0","262,4","0,0","0,0","679,6","4,4","634,6","634,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-ENE-2026 A,PF03,"8.364,7","0,0","0,0","0,0","0,0","12,0","0,0","0,0","0,0","0,0","182.164,7","0,0","575,5","155,1","16,3","12,0","804,5","0,0","533,2","533,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-ENE-2026 A,PF-07,"28.461,2","0,0","57,0","52,1","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","575,5","155,1","16,3","12,0","804,5","0,0","533,2","533,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-ENE-2026 A,PF-21,"17.255,0","0,0","46,5","0,0","16,3","0,0","622,1","0,0","9,2","9,2","182.164,7","0,0","575,5","155,1","16,3","12,0","804,5","0,0","533,2","533,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-ENE-2026 A,PF-22,"19.818,2","0,0","137,1","43,9","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","575,5","155,1","16,3","12,0","804,5","0,0","533,2","533,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-ENE-2026 A,PF-23,"10.894,2","0,0","53,2","20,4","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","575,5","155,1","16,3","12,0","804,5","0,0","533,2","533,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-ENE-2026 A,PF-24,"15.256,5","0,0","98,2","5,6","0,0","0,0","18,5","0,0","84,9","84,9","182.164,7","0,0","575,5","155,1","16,3","12,0","804,5","0,0","533,2","533,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-ENE-2026 A,PF-25,"34.764,9","0,0","89,2","22,1","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","575,5","155,1","16,3","12,0","804,5","0,0","533,2","533,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-ENE-2026 A,PF-26,"47.349,9","0,0","94,3","11,0","0,0","0,0","164,0","0,0","39,1","39,1","182.164,7","0,0","575,5","155,1","16,3","12,0","804,5","0,0","533,2","533,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-ENE-2026 B,PF03,"8.364,7","0,0","0,0","0,0","0,0","12,0","0,0","0,0","0,0","0,0","182.164,7","0,0","915,5","230,0","0,0","12,0","748,7","0,0","578,2","578,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-ENE-2026 B,PF-07,"28.461,2","0,0","0,0","13,0","0,0","0,0","698,3","0,0","1,8","1,8","182.164,7","0,0","915,5","230,0","0,0","12,0","748,7","0,0","578,2","578,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-ENE-2026 B,PF-21,"17.255,0","0,0","159,8","3,4","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","915,5","230,0","0,0","12,0","748,7","0,0","578,2","578,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-ENE-2026 B,PF-22,"19.818,2","0,0","178,1","99,4","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","915,5","230,0","0,0","12,0","748,7","0,0","578,2","578,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-ENE-2026 B,PF-23,"10.894,2","0,0","145,7","19,5","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","915,5","230,0","0,0","12,0","748,7","0,0","578,2","578,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-ENE-2026 B,PF-24,"15.256,5","0,0","153,7","9,3","0,0","0,0","50,4","0,0","76,4","76,4","182.164,7","0,0","915,5","230,0","0,0","12,0","748,7","0,0","578,2","578,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-ENE-2026 B,PF-25,"34.764,9","0,0","132,2","75,2","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","915,5","230,0","0,0","12,0","748,7","0,0","578,2","578,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-ENE-2026 B,PF-26,"47.349,9","0,0","146,1","10,2","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","915,5","230,0","0,0","12,0","748,7","0,0","578,2","578,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-FEB-2026 A,PF03,"8.364,7","0,0","0,0","12,0","0,0","0,0","0,0","0,0","100,0","100,0","166.908,2","0,0","569,5","704,2","0,0","0,0","243,4","0,0","650,6","650,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-FEB-2026 A,PF-07,"28.461,2","0,0","102,0","125,7","0,0","0,0","14,2","0,0","94,1","94,1","166.908,2","0,0","569,5","704,2","0,0","0,0","243,4","0,0","650,6","650,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-FEB-2026 A,PF-21,"17.255,0","0,0","101,2","185,6","0,0","0,0","0,0","0,0","100,0","100,0","166.908,2","0,0","569,5","704,2","0,0","0,0","243,4","0,0","650,6","650,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-FEB-2026 A,PF-22,"19.818,2","0,0","103,4","186,8","0,0","0,0","0,0","0,0","100,0","100,0","166.908,2","0,0","569,5","704,2","0,0","0,0","243,4","0,0","650,6","650,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-FEB-2026 A,PF-23,"10.894,2","0,0","102,7","12,1","0,0","0,0","0,0","0,0","100,0","100,0","166.908,2","0,0","569,5","704,2","0,0","0,0","243,4","0,0","650,6","650,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-FEB-2026 A,PF-25,"34.764,9","0,0","45,5","0,0","0,0","0,0","0,0","0,0","100,0","100,0","166.908,2","0,0","569,5","704,2","0,0","0,0","243,4","0,0","650,6","650,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
15-FEB-2026 A,PF-26,"47.349,9","0,0","114,8","182,0","0,0","0,0","229,1","0,0","56,4","56,4","166.908,2","0,0","569,5","704,2","0,0","0,0","243,4","0,0","650,6","650,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
